MFSC_0,MFSC_1,MFSC_2,MFSC_3,MFSC_4,MFSC_5,MFSC_6,MFSC_7,MFSC_8,MFSC_9,MFSC_10,MFSC_11,MFSC_12,MFSC_13,MFSC_14,MFSC_15,MFSC_16,MFSC_17,MFSC_18,MFSC_19,MFSC_20,MFSC_21,MFSC_22,MFSC_23,MFSC_24,MFSC_25,MFSC_26,MFSC_27,MFSC_28,MFSC_29,MFSC_30,MFSC_31,MFSC_32,MFSC_33,MFSC_34,MFSC_35,MFSC_36,MFSC_37,MFSC_38,MFSC_39,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,timestamp,class_id
-32.136402,-16.530565,-17.235588,-18.971685,-12.181515,-11.317694,-11.594145,-16.647013,-18.489553,-20.914022,-22.564312,-21.103477,-22.117023,-19.916359,-25.55608,-23.857475,-27.975296,-32.63487,-30.141472,-32.79084,-32.525276,-36.87456,-39.68309,-40.655655,-43.10543,-43.291023,-46.599808,-51.06421,-53.301155,-55.212357,-57.02231,-60.910034,-66.84948,-71.75327,-78.999306,-80.0,-80.0,-80.0,-80.0,-80.0,-244.1962,228.4989,-69.32631,6.9314103,-19.05901,-19.279785,-7.7834926,-24.021614,-8.966366,-18.063034,-6.5179286,-3.0895128,-2.52942,94.284,0
-24.439365,-12.367837,-14.953205,-15.477304,-7.99218,-14.50724,-14.630705,-16.332838,-16.225773,-19.0162,-23.60712,-21.31509,-23.003279,-23.605003,-26.50117,-26.933365,-28.886433,-27.729965,-31.294125,-29.13655,-31.917212,-35.33682,-37.324474,-40.930004,-43.66543,-44.927032,-45.250698,-48.20508,-52.39486,-55.41308,-57.1111,-62.490395,-63.52112,-70.288216,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-239.98224,229.68503,-68.07121,12.785942,-15.252155,-18.668491,-10.422058,-23.778164,-3.0555372,-14.475091,-9.679971,-7.69736,-5.484782,94.311,0
-25.082382,-22.43897,-20.478518,-11.724897,-10.284197,-10.107187,-15.72874,-15.183077,-16.221127,-22.481895,-19.839714,-19.938332,-25.986887,-27.36148,-22.686317,-25.806599,-28.46099,-28.987684,-29.296284,-32.579315,-32.84456,-37.058243,-39.11754,-40.991726,-42.10567,-45.764412,-47.645004,-51.80625,-53.883865,-56.41954,-59.61759,-62.255783,-65.89383,-70.70857,-76.230896,-80.0,-80.0,-80.0,-80.0,-80.0,-245.71637,230.32587,-65.200516,7.9212627,-14.149657,-19.826967,-15.575885,-24.800121,-9.437597,-15.699947,-7.4176917,-10.922384,-7.90283,94.338,0
-23.193659,-11.480206,-10.956086,-9.733504,-7.9118404,-8.514855,-12.15367,-17.861673,-21.117613,-22.258642,-19.659653,-22.651016,-23.86458,-25.963024,-27.11265,-26.4959,-31.517744,-29.35739,-30.232296,-34.284084,-33.419056,-37.147346,-41.162956,-41.491005,-42.802902,-44.742783,-48.233864,-53.49179,-58.232765,-58.719025,-59.61801,-68.896,-69.0714,-74.45892,-79.05779,-80.0,-80.0,-80.0,-80.0,-80.0,-249.87485,246.04791,-53.406296,12.892663,-0.23877111,-19.930828,-7.8397837,-22.06113,-14.428417,-16.594107,-13.468649,-11.711174,-6.1603765,94.365,0
-20.122206,-10.685518,-15.456219,-14.633886,-9.928893,-13.29431,-15.88118,-20.366405,-23.238705,-23.878645,-23.094992,-21.047411,-24.172318,-23.705162,-24.605568,-26.960981,-31.159824,-30.03196,-31.993458,-33.26195,-32.80272,-37.902184,-39.771187,-43.519806,-44.958717,-45.774338,-53.230675,-55.287674,-57.703323,-58.420242,-63.192284,-69.42213,-68.66911,-73.06081,-76.48179,-80.0,-80.0,-80.0,-80.0,-80.0,-258.89572,242.15356,-53.435143,7.85814,5.5813875,-9.916659,-2.2360742,-13.621364,-11.103087,-17.248344,-13.372051,-6.513301,-2.8586826,94.392,0
-27.563526,-14.278721,-13.35021,-15.515607,-10.044039,-8.135146,-14.71073,-16.299946,-17.746655,-20.114637,-25.300797,-24.865377,-21.634415,-21.250006,-22.680912,-25.168285,-30.732677,-29.154753,-31.213501,-33.15748,-36.560844,-36.94434,-37.13663,-40.488846,-43.8013,-47.479134,-48.103653,-52.159607,-56.624435,-58.487923,-62.4077,-68.14389,-70.0251,-72.7009,-76.75802,-80.0,-80.0,-80.0,-80.0,-80.0,-251.21613,239.71497,-60.88719,5.083646,-6.504182,-21.060923,-7.1846576,-19.85572,-15.467025,-15.937214,-7.316039,-0.51742256,-1.1966152,94.419,0
-24.735624,-17.295855,-15.767353,-15.81641,-12.871676,-8.337953,-9.939468,-19.561476,-20.63976,-21.022892,-23.000479,-22.010447,-24.933784,-19.581152,-23.019178,-25.719063,-28.301126,-26.650154,-30.09601,-32.68791,-33.86562,-37.347282,-38.800682,-41.28347,-41.971878,-45.83881,-51.16306,-54.498688,-58.794334,-59.93493,-63.362343,-68.45943,-72.676735,-74.9088,-76.92021,-80.0,-80.0,-80.0,-80.0,-80.0,-253.93678,244.72482,-62.42774,1.6208698,2.6569176,-19.79687,-6.9411774,-18.596388,-16.249744,-13.61578,-5.1941786,-1.8292291,-2.8293948,94.446,0
-27.535969,-19.44155,-16.648113,-14.859622,-12.766242,-8.068444,-13.410937,-15.096107,-20.744604,-21.580511,-21.65026,-22.132242,-21.123796,-19.502872,-23.079025,-26.929714,-28.858479,-29.029165,-32.98413,-34.004578,-34.73365,-36.312504,-36.81978,-41.032356,-42.866707,-44.893143,-46.024605,-50.057762,-54.864548,-57.944344,-63.77308,-68.064835,-70.62942,-74.83188,-79.10303,-80.0,-80.0,-80.0,-80.0,-80.0,-250.92479,237.15652,-68.199745,3.9233887,-7.985225,-23.232283,-1.4785795,-21.57468,-18.059826,-17.714523,-13.98576,-4.109421,-1.4204545,94.473,0
-25.72358,-18.151894,-16.262318,-16.479706,-8.483097,-9.69387,-18.511543,-17.012642,-20.404943,-25.444946,-19.521297,-20.065548,-24.242702,-21.739595,-21.491161,-25.664433,-28.49265,-30.36035,-33.367443,-31.628464,-32.903503,-34.952423,-35.3529,-42.24063,-46.1007,-46.56207,-48.402107,-51.50466,-54.782272,-56.402176,-60.53672,-65.38866,-67.646255,-73.02122,-74.986435,-80.0,-80.0,-80.0,-80.0,-80.0,-247.71436,234.52386,-65.14044,6.2569346,-4.6830845,-11.266983,-4.229472,-17.959953,-11.60101,-22.264732,-13.924006,-1.7213383,-2.6320405,94.5,0
-20.267195,-12.383228,-15.040751,-9.110519,-8.784729,-11.022126,-16.14864,-15.851429,-22.324394,-21.232803,-22.148378,-23.073772,-22.401997,-24.293556,-27.10803,-26.881245,-29.504223,-28.169237,-28.467564,-32.404476,-33.674194,-35.549915,-35.465233,-41.093307,-45.88833,-44.92206,-46.692955,-49.098923,-53.876602,-56.723595,-61.242706,-64.28298,-69.543335,-73.429665,-75.73486,-80.0,-80.0,-80.0,-80.0,-80.0,-245.65883,236.15366,-62.05387,14.202816,-4.144925,-18.051397,-8.40666,-23.867489,-10.7610035,-16.98993,-17.796608,-8.578824,-5.515187,94.527,0
-28.092075,-18.87895,-11.639065,-10.463265,-12.667077,-10.437967,-15.584305,-19.08941,-21.385128,-18.694683,-18.472792,-23.087349,-18.664377,-19.557165,-24.293941,-25.551779,-27.881624,-27.406235,-29.42754,-31.300476,-33.505905,-36.28161,-37.46955,-41.719154,-45.762157,-45.686653,-47.238625,-49.052643,-53.61487,-55.979523,-60.11405,-63.69323,-67.69697,-68.87165,-73.78453,-80.0,-80.0,-80.0,-80.0,-80.0,-239.99829,234.65166,-66.12846,5.2933373,-11.725126,-12.265444,-6.9143286,-20.975002,-11.955853,-20.954937,-19.06081,-12.621702,-5.449209,94.554,0
-27.254707,-17.235716,-12.135548,-6.070525,-9.370736,-11.5188875,-11.860112,-16.485813,-20.975405,-23.119265,-24.071255,-21.211897,-21.911207,-21.935131,-25.300217,-27.793268,-28.276363,-31.84967,-31.214436,-33.65959,-35.58907,-34.542145,-35.07716,-40.00491,-42.654114,-48.347263,-49.669228,-51.598778,-54.947052,-56.762352,-62.252174,-65.56378,-65.363045,-69.70547,-75.11101,-80.0,-80.0,-80.0,-80.0,-80.0,-246.18217,237.66287,-57.19055,11.926189,-6.4963465,-19.23325,-12.283493,-19.026379,-18.278316,-27.752853,-15.418667,-8.484865,-6.328059,94.581,0
-27.951612,-18.247654,-16.74777,-16.76195,-10.698844,-11.051903,-20.065166,-23.655252,-25.156525,-23.484226,-25.147243,-21.929405,-23.271748,-23.976585,-24.884434,-27.275436,-27.127851,-28.566452,-28.120914,-31.767448,-34.02022,-31.625896,-34.234245,-40.649536,-43.77485,-45.95945,-46.647827,-50.889946,-55.570152,-57.070564,-61.634346,-63.693047,-65.20896,-68.70406,-74.35974,-80.0,-80.0,-80.0,-80.0,-80.0,-250.31558,221.53847,-71.04518,13.295163,2.2023065,-8.934139,-9.514343,-16.520277,-13.160478,-21.20073,-10.7003975,-8.6488905,-1.4979278,94.608,0
-26.175022,-17.246479,-12.059643,-11.356657,-14.609592,-12.235256,-13.492944,-22.23265,-22.59505,-25.960894,-25.857082,-23.944725,-23.932796,-22.747253,-25.112247,-27.007622,-28.226849,-31.135319,-35.530853,-33.65101,-35.029076,-34.72905,-35.4785,-42.126038,-42.69451,-45.42154,-46.43593,-51.81691,-53.5091,-56.630646,-59.622368,-64.247086,-66.77409,-68.58936,-75.457016,-80.0,-80.0,-80.0,-80.0,-80.0,-250.40685,229.01288,-57.656643,18.115871,-4.638551,-10.376976,-2.1542687,-15.530836,-14.677124,-23.02739,-9.481613,-3.401126,-1.5651622,94.635,0
-26.282858,-18.259418,-17.749857,-9.415339,-13.393951,-13.13151,-13.744592,-20.213486,-25.290638,-30.944891,-21.6617,-22.263897,-23.698711,-23.76267,-26.174675,-28.353447,-31.035011,-33.0275,-32.91987,-34.822132,-36.484173,-35.174805,-37.383606,-42.79576,-43.159615,-44.45565,-45.86132,-50.717674,-54.189484,-55.250153,-59.401604,-66.28415,-67.97093,-68.69033,-75.78212,-80.0,-80.0,-80.0,-80.0,-80.0,-256.45993,223.9141,-60.492783,18.351501,-5.16663,-14.188373,-3.0714598,-20.735167,-18.987474,-25.080551,-17.5078,-6.819865,1.2715989,94.662,0
-24.754173,-18.792198,-15.1227455,-9.798901,-8.418958,-12.436915,-9.2993965,-15.847114,-24.87624,-22.999535,-22.64263,-23.06173,-23.09564,-23.663227,-24.704165,-28.692204,-27.130623,-29.811127,-30.946308,-32.040363,-34.5206,-37.18168,-36.913857,-39.583122,-41.83587,-45.329712,-47.48037,-51.72779,-55.4505,-57.475533,-62.690453,-64.98412,-64.94681,-67.930214,-74.5686,-80.0,-80.0,-80.0,-80.0,-80.0,-244.21849,236.009,-56.261837,15.068711,-4.161096,-15.027277,-11.647269,-18.86515,-18.731346,-20.728296,-8.260709,-10.911092,0.3623338,94.689,0
-22.903738,-16.458988,-16.16083,-12.449242,-13.134305,-14.823409,-15.034746,-15.709234,-18.314486,-22.690786,-21.891058,-19.397362,-21.7659,-24.840195,-29.023846,-28.614433,-30.990726,-30.691776,-32.27369,-31.869934,-32.48407,-35.144714,-37.448074,-37.749077,-40.79249,-47.615234,-49.69941,-52.47036,-53.514565,-52.436638,-57.620293,-60.049484,-62.607056,-68.73714,-75.153465,-80.0,-80.0,-80.0,-80.0,-80.0,-241.89482,228.54553,-56.985756,20.2131,-10.812888,-12.815552,-12.610674,-11.18103,1.6039244,-21.372938,-5.2738924,-5.845682,-5.6776204,94.716,0
-27.308662,-15.3279705,-13.204823,-12.697214,-11.471361,-12.190674,-17.009897,-21.181398,-23.267437,-18.970074,-19.15324,-24.278831,-24.192581,-23.069828,-27.25517,-30.860083,-34.073376,-28.93338,-33.647377,-34.126232,-35.23318,-34.881683,-36.760098,-38.50248,-40.405983,-46.21702,-46.732235,-52.73227,-52.532173,-53.09381,-57.61776,-60.493813,-64.3441,-69.33799,-79.90148,-80.0,-80.0,-80.0,-80.0,-80.0,-246.1937,226.71542,-58.27619,20.547619,-14.187481,-16.178621,-6.136552,-14.17577,-5.520722,-27.42556,-13.255396,-12.078337,-12.9769125,94.743,0
-30.768442,-16.282288,-12.362187,-11.700246,-12.6138,-13.93684,-15.930971,-14.960234,-18.255043,-21.48744,-20.327057,-22.794832,-22.618324,-23.64359,-25.938547,-27.604307,-30.997334,-29.249178,-28.567467,-33.043503,-34.104164,-37.69066,-37.356766,-37.07935,-40.493317,-46.111664,-47.130157,-51.142494,-52.39441,-51.547356,-54.89537,-59.393173,-68.2886,-71.057045,-76.26437,-80.0,-80.0,-80.0,-80.0,-80.0,-239.49893,230.2356,-62.532337,17.954538,-13.953226,-15.530968,-8.204823,-22.094158,-4.9909725,-20.983013,-9.912634,-6.1642866,-12.833097,94.77,0
-24.472668,-14.297944,-16.375937,-11.88708,-9.416318,-7.8432465,-13.537311,-15.04735,-18.249454,-15.67478,-18.30432,-23.360683,-24.190924,-24.312473,-23.681124,-25.360744,-28.151714,-27.874207,-30.938492,-36.929863,-34.444435,-32.87257,-35.091034,-36.73921,-43.082428,-46.190033,-46.45053,-49.191345,-51.438354,-52.132454,-56.07229,-60.8255,-63.31112,-70.55698,-76.906006,-80.0,-80.0,-80.0,-80.0,-80.0,-235.0791,231.58452,-62.241432,18.613026,-15.977806,-17.009665,-11.615047,-25.014294,-8.516886,-20.24166,-1.6205826,0.42729926,-11.681452,94.797,0
-27.585058,-18.271332,-13.6536,-11.058514,-9.914338,-8.977341,-15.191255,-20.049026,-18.848833,-14.210557,-16.720966,-21.738394,-18.736172,-21.251091,-25.806091,-25.64035,-26.86628,-30.369417,-33.90309,-34.54319,-31.534191,-33.36057,-35.388027,-40.31082,-42.28734,-44.45603,-48.330544,-51.00611,-49.58364,-50.892914,-57.2101,-61.847855,-63.83937,-69.55295,-74.431694,-80.0,-80.0,-80.0,-80.0,-80.0,-232.24985,233.20566,-63.616035,13.151373,-18.142233,-13.906395,-6.7524214,-17.41454,-6.446488,-25.725574,-13.509895,-6.0980983,-12.348895,94.824,0
-27.668793,-20.824802,-11.350956,-7.5199165,-7.3214045,-5.353052,-13.320488,-20.799965,-22.763056,-14.000862,-12.974121,-19.642376,-22.944126,-21.68671,-26.458817,-27.15823,-27.0647,-30.348804,-31.423668,-32.924877,-33.35761,-34.34575,-34.341324,-39.145298,-45.142746,-47.662582,-47.720245,-50.63433,-54.183075,-55.62642,-59.55658,-63.225685,-67.83271,-73.45828,-78.22466,-80.0,-80.0,-80.0,-80.0,-80.0,-239.94548,242.65324,-58.743484,11.436702,-9.521209,-18.959904,-8.137137,-17.780794,-6.753379,-26.027912,-22.435925,-13.775295,-16.273907,94.851,0
-25.325283,-12.682905,-10.642368,-7.7228756,-13.890333,-7.549753,-12.472399,-17.17598,-20.408436,-20.721714,-17.073498,-21.333477,-23.501572,-19.452251,-21.90717,-25.28297,-28.115372,-32.854416,-30.651983,-35.16944,-35.480843,-33.895912,-32.841568,-35.068,-44.184982,-45.953262,-48.208603,-52.082977,-52.23369,-53.68125,-59.437935,-64.12769,-68.13308,-72.85198,-76.05666,-80.0,-80.0,-80.0,-80.0,-80.0,-236.93369,241.75214,-58.031765,17.798843,-5.531268,-13.405538,-0.4504736,-16.477589,-12.237577,-25.136856,-9.856127,0.84583414,-10.12376,94.878,0
-20.697916,-11.988533,-11.666601,-12.072992,-18.005894,-11.898066,-11.673216,-17.51024,-20.78866,-18.857206,-16.780416,-21.1907,-25.152506,-23.259329,-23.633404,-19.883465,-23.753498,-27.073267,-24.235062,-34.860466,-32.947205,-31.908733,-34.537228,-39.05365,-45.627487,-47.063637,-49.50666,-53.554344,-55.649826,-58.116035,-62.04589,-66.416,-68.76858,-74.0546,-77.2069,-80.0,-80.0,-80.0,-80.0,-80.0,-242.47243,245.24614,-65.09089,4.87376,2.9266675,-11.935953,-4.5083222,-14.930762,-6.0117135,-12.204433,-5.4013853,-2.9333518,-12.041176,94.905,0
-23.73564,-15.309793,-12.114522,-15.375651,-13.891252,-13.670022,-18.759377,-18.027172,-18.225113,-18.735134,-12.812185,-16.689783,-24.706154,-22.577505,-26.394505,-24.297497,-26.471743,-32.291924,-32.611637,-33.89815,-31.603003,-31.218063,-35.360374,-40.54007,-42.04689,-43.53282,-48.89435,-51.00466,-55.74047,-56.473213,-62.229805,-66.224884,-68.716156,-76.05728,-77.9561,-80.0,-80.0,-80.0,-80.0,-80.0,-247.06679,238.09637,-64.94389,12.453832,-3.937121,-24.719742,-3.3479083,-9.831633,-2.0027142,-14.017504,-11.404651,-6.32656,-12.854807,94.932,0
-19.740498,-9.73032,-10.571085,-9.159319,-12.151283,-9.906572,-12.902031,-17.547062,-15.193747,-20.208868,-14.908234,-18.879107,-24.278305,-28.453178,-30.161518,-21.257042,-25.755104,-31.592484,-28.103313,-36.90783,-33.771168,-34.608856,-36.832676,-38.557045,-41.530724,-46.691673,-46.921917,-50.230274,-55.356903,-56.032646,-62.13833,-64.55089,-69.7258,-75.295135,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-242.7131,247.0083,-54.07627,18.851225,-3.585619,-24.565783,-4.7032337,-17.906475,-6.727433,-11.467615,-9.932632,-8.659672,-16.959091,94.959,0
-19.81937,-14.45009,-10.831259,-8.006886,-10.810244,-15.351028,-17.00214,-18.456383,-16.342585,-18.034355,-13.307394,-17.0791,-27.334341,-22.786789,-26.37762,-27.124763,-28.539265,-32.05417,-31.463179,-35.19641,-35.179897,-33.079254,-34.8731,-41.4121,-43.14772,-46.422043,-49.396362,-50.197075,-51.31253,-54.843323,-59.14412,-63.209618,-65.53916,-71.322174,-78.123436,-80.0,-80.0,-80.0,-80.0,-80.0,-239.5125,240.304,-53.973373,18.41201,-10.353168,-15.750593,-3.785441,-11.811417,2.8913682,-14.57983,-10.669958,-8.48586,-17.490936,94.986,0
-20.694912,-11.079919,-8.858903,-8.19472,-9.506323,-10.059055,-14.044802,-19.867435,-22.208319,-23.253672,-13.428755,-17.444311,-25.586832,-22.530294,-30.138668,-28.955723,-28.58228,-28.415796,-25.961536,-35.967785,-35.103474,-34.58959,-38.233185,-42.758995,-44.1053,-47.84619,-48.209137,-49.11604,-51.61972,-55.570892,-57.63813,-62.095985,-66.97784,-71.09825,-74.76178,-80.0,-80.0,-80.0,-80.0,-80.0,-242.35248,236.54802,-50.418365,22.460405,-8.406987,-11.950127,-8.642578,-22.296642,-5.969653,-20.390295,-19.531216,-15.958005,-14.909065,95.013,0
-23.476007,-14.244589,-10.584734,-12.43981,-11.867486,-11.256901,-15.421331,-20.921822,-17.914928,-22.829655,-18.402752,-20.987425,-22.697983,-21.516016,-23.186665,-28.64989,-28.60461,-27.66172,-30.570343,-33.604614,-37.564255,-35.253857,-38.342186,-40.20312,-42.687057,-44.119358,-49.13223,-50.47635,-51.396057,-54.337326,-57.39653,-62.868492,-69.25027,-71.4895,-75.46233,-80.0,-80.0,-80.0,-80.0,-80.0,-241.54697,235.68497,-58.294292,17.661953,-8.028813,-11.531704,-1.9641392,-20.392776,-8.251761,-17.31105,-12.206195,-8.537294,-12.688169,95.04,0
-18.629417,-10.257305,-14.273467,-15.233106,-11.196979,-14.793592,-21.222122,-24.29122,-21.014559,-19.44043,-21.249939,-27.495361,-25.224194,-23.677021,-27.0842,-21.22807,-26.84483,-33.13054,-30.514202,-36.638535,-36.764816,-33.283905,-36.20732,-41.90628,-42.946815,-42.58555,-46.89373,-50.30873,-53.20449,-55.763756,-59.383842,-64.68915,-67.94934,-71.8061,-77.4011,-80.0,-80.0,-80.0,-80.0,-80.0,-248.76062,231.67188,-58.518158,22.3246,-0.7184762,-9.680699,4.880946,-13.02587,-7.869124,-14.185253,-5.8799124,-5.738448,-11.6877,95.067,0
-24.780613,-16.311752,-10.55606,-9.06619,-11.627849,-8.727867,-14.928009,-18.123081,-21.090868,-21.983288,-24.366714,-25.674332,-26.138361,-25.311644,-27.020779,-28.736721,-30.531788,-28.68433,-32.442917,-37.765556,-36.079628,-35.276123,-35.084457,-38.86113,-40.334423,-47.643402,-49.646545,-51.600983,-54.359245,-57.754677,-59.414078,-64.11062,-68.832886,-69.435295,-75.60849,-80.0,-80.0,-80.0,-80.0,-80.0,-248.71484,235.19827,-52.668686,20.861973,-3.6523757,-18.849522,-10.809949,-18.48897,-15.549695,-21.690935,-6.0332065,-6.671199,-12.684605,95.094,0
-22.16788,-13.169464,-10.875058,-10.962256,-9.037657,-11.108828,-17.227446,-14.7906,-17.117636,-18.099226,-16.585882,-21.295921,-22.930227,-19.643175,-21.422373,-22.957535,-25.991829,-29.811146,-30.26652,-34.16015,-34.938858,-34.34123,-36.131847,-38.37123,-42.486526,-46.11553,-49.248466,-52.449814,-55.524147,-56.469078,-59.61776,-64.00021,-66.9738,-72.63599,-76.8731,-80.0,-80.0,-80.0,-80.0,-80.0,-233.33267,248.0704,-59.26188,9.481562,-7.2764826,-13.745615,-1.2449442,-13.139706,-8.781381,-18.275625,-4.14247,-4.926161,-15.296826,95.121,0
-27.060886,-14.117574,-5.990362,-10.886113,-11.353012,-10.613483,-10.384339,-15.080523,-20.477066,-19.304337,-19.741827,-21.607306,-22.312643,-21.293154,-23.773497,-25.214622,-27.552593,-25.805206,-31.31135,-36.289413,-35.35299,-33.59649,-37.623768,-39.991367,-43.85138,-45.50947,-47.067726,-51.848503,-54.32366,-56.532425,-60.48635,-64.45462,-69.20443,-73.00611,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-238.54271,246.26984,-58.784977,10.687571,-7.2987986,-15.731073,-2.0740824,-20.624372,-12.658531,-19.062181,-10.18782,-5.3677545,-9.666171,95.148,0
-24.735727,-14.222181,-13.588005,-12.695425,-15.817833,-16.176334,-16.451006,-12.337425,-15.838443,-16.901411,-16.246262,-20.144653,-21.16351,-19.549236,-23.425934,-22.543594,-24.302742,-28.693089,-28.384789,-35.823784,-33.352478,-32.757442,-33.941364,-37.418545,-41.46734,-44.120018,-46.818085,-49.599922,-53.669807,-57.51449,-61.012306,-61.32715,-69.43605,-79.01962,-79.50628,-80.0,-80.0,-80.0,-80.0,-80.0,-235.44571,243.21799,-70.03137,8.821519,-7.771859,-19.454533,5.2388763,-10.870909,-2.3950057,-11.253643,-3.999517,-0.9381689,-13.8923435,95.175,0
-27.58863,-17.265778,-15.286462,-11.813147,-11.176594,-12.834455,-12.399969,-12.840426,-18.872667,-16.545916,-15.286756,-15.47303,-22.54857,-22.28171,-21.83741,-24.050709,-26.47191,-27.878178,-28.75437,-35.39695,-32.643276,-34.38719,-35.88188,-37.992096,-43.941414,-43.886333,-45.152405,-50.248135,-54.72123,-57.246193,-60.013046,-60.234474,-65.099,-75.23116,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-233.07875,243.47125,-66.18687,5.971244,-15.482728,-19.439465,-3.1163833,-17.289051,-6.771762,-16.40515,-5.533032,-7.005081,-10.275124,95.202,0
-20.29006,-15.688131,-12.699426,-12.442387,-12.796909,-14.636175,-12.513847,-19.468884,-20.957703,-18.487432,-19.49014,-21.585007,-24.352945,-22.134796,-23.368816,-22.281523,-24.78339,-26.62954,-27.665777,-34.72719,-34.265,-34.46715,-35.8086,-39.7238,-42.742737,-43.050026,-44.60103,-50.51809,-54.574005,-57.61554,-58.534157,-59.88121,-65.126816,-71.61124,-76.867386,-80.0,-80.0,-80.0,-80.0,-80.0,-233.10423,238.33221,-64.245125,16.034992,-3.308557,-6.163768,-0.23154014,-16.462837,-8.232608,-14.839296,0.19488436,-6.5289764,-8.791849,95.229,0
-28.749142,-16.157986,-16.005106,-11.86216,-8.736512,-8.266514,-13.813475,-17.069454,-18.825304,-16.735577,-19.806034,-18.811577,-20.304718,-21.409605,-18.542135,-22.524157,-25.543858,-26.882488,-28.47764,-33.257057,-31.696198,-32.4289,-36.434944,-37.112064,-38.355022,-41.774185,-42.04982,-47.10123,-53.12834,-55.48652,-56.259384,-59.10418,-64.57239,-71.26882,-78.50313,-80.0,-80.0,-80.0,-80.0,-80.0,-223.25725,236.41484,-72.337,15.155476,-14.899807,-17.364655,-3.7946348,-20.878342,-11.5698395,-20.855326,-6.3074493,-8.596158,-6.829337,95.256,0
-27.215567,-17.48407,-15.549406,-17.77882,-9.163223,-7.3622303,-9.248014,-11.654852,-19.966148,-18.11661,-21.556755,-19.527363,-20.520983,-18.375553,-23.01758,-26.862495,-28.974066,-29.72622,-27.64705,-34.934166,-30.897173,-31.228601,-35.674927,-37.19239,-40.653496,-41.38082,-42.452446,-49.941338,-52.508812,-53.742462,-56.26278,-59.850838,-66.025894,-73.95822,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-229.1597,236.38844,-71.2509,13.427991,-18.401653,-25.54881,-7.1356354,-22.707531,-10.625656,-22.281925,-5.522319,1.4267453,-1.6609795,95.283,0
-29.87284,-12.314641,-9.66366,-11.347109,-11.48958,-9.973774,-9.098768,-6.9749994,-16.813427,-16.942097,-22.555618,-23.224485,-18.351896,-15.811058,-19.112106,-23.718992,-25.930336,-27.67785,-29.548618,-34.253677,-32.91584,-33.823483,-36.84059,-38.897118,-42.25576,-45.265457,-45.494476,-46.68759,-51.767677,-52.271164,-56.04844,-59.530136,-65.90484,-71.57987,-78.04042,-80.0,-80.0,-80.0,-80.0,-80.0,-224.34499,239.99335,-65.818054,12.880156,-18.971003,-16.527107,-9.800965,-30.398006,-13.099497,-22.783123,-6.4147654,2.4064956,-5.531892,95.31,0
-26.961058,-13.368303,-10.418031,-10.062727,-7.955204,-11.600613,-12.37196,-8.417438,-19.3598,-18.44628,-18.713324,-18.191725,-18.043688,-18.795622,-22.353622,-25.12262,-25.709187,-25.110302,-29.235653,-34.78009,-35.67601,-34.151936,-35.946648,-38.14354,-40.7182,-45.46218,-45.170044,-47.696438,-54.488724,-56.92936,-56.97004,-62.423317,-66.013695,-73.05643,-79.70535,-80.0,-80.0,-80.0,-80.0,-80.0,-230.27681,241.97443,-67.58124,6.9936123,-16.925117,-19.429369,-3.774747,-20.44822,-10.793555,-17.197998,-5.525693,-6.706311,-8.806032,95.337,0
-27.40758,-13.57839,-10.039759,-13.295143,-8.541836,-6.915373,-9.20241,-7.1879025,-18.563444,-13.987377,-14.127479,-16.857862,-21.38435,-26.010006,-25.019077,-26.904734,-27.88219,-28.527578,-31.20208,-36.66984,-34.06983,-34.031586,-35.976284,-36.97734,-41.59841,-44.127632,-44.917892,-48.981663,-54.891426,-55.51158,-55.468513,-60.27263,-70.028015,-71.382324,-77.042496,-80.0,-80.0,-80.0,-80.0,-80.0,-227.68088,248.0521,-56.74581,15.048712,-19.38134,-27.253284,-7.668663,-16.562927,-2.695975,-14.396124,-6.4623547,-6.150527,-14.023874,95.364,0
-26.410091,-17.537699,-15.864827,-11.572115,-6.5717974,-6.079092,-13.784844,-12.77294,-17.004293,-21.670519,-21.736313,-19.778059,-20.29915,-20.6265,-21.19153,-22.416615,-23.844254,-24.878056,-29.773026,-34.254436,-34.99853,-33.41209,-36.029495,-39.164352,-40.86197,-43.210667,-47.28871,-51.702354,-55.16391,-54.774986,-54.73774,-59.95659,-67.07051,-71.31405,-75.93269,-80.0,-80.0,-80.0,-80.0,-80.0,-229.00443,239.36472,-67.053406,8.648159,-14.424683,-14.733168,-8.660605,-23.689062,-15.821755,-24.105831,-2.2754288,-3.0578103,-9.060629,95.391,0
